date,state,fips,cases,deaths,daily case,daily death
6/2/2020,New Hampshire,33,4749,256,64,11
6/1/2020,New Hampshire,33,4685,245,34,0
5/31/2020,New Hampshire,33,4651,245,106,3
5/30/2020,New Hampshire,33,4545,242,53,4
5/29/2020,New Hampshire,33,4492,238,103,6
5/28/2020,New Hampshire,33,4389,232,103,9
5/27/2020,New Hampshire,33,4286,223,55,9
5/26/2020,New Hampshire,33,4231,214,34,4
5/25/2020,New Hampshire,33,4197,210,48,1
5/24/2020,New Hampshire,33,4149,209,60,1
5/23/2020,New Hampshire,33,4089,208,75,4
5/22/2020,New Hampshire,33,4014,204,79,5
5/21/2020,New Hampshire,33,3935,199,67,9
5/20/2020,New Hampshire,33,3868,190,147,8
5/19/2020,New Hampshire,33,3721,182,69,10
5/18/2020,New Hampshire,33,3652,172,56,0
5/17/2020,New Hampshire,33,3596,172,40,1
5/16/2020,New Hampshire,33,3556,171,92,12
5/15/2020,New Hampshire,33,3464,159,82,8
5/14/2020,New Hampshire,33,3382,151,83,1
5/13/2020,New Hampshire,33,3299,150,60,8
5/12/2020,New Hampshire,33,3239,142,79,9
5/11/2020,New Hampshire,33,3160,133,89,0
5/10/2020,New Hampshire,33,3071,133,60,2
5/9/2020,New Hampshire,33,3011,131,64,10
5/8/2020,New Hampshire,33,2947,121,104,7
5/7/2020,New Hampshire,33,2843,114,102,3
5/6/2020,New Hampshire,33,2741,111,105,19
5/5/2020,New Hampshire,33,2636,92,48,6
5/4/2020,New Hampshire,33,2588,86,70,0
5/3/2020,New Hampshire,33,2518,86,89,2
5/2/2020,New Hampshire,33,2429,84,119,3
5/1/2020,New Hampshire,33,2310,81,164,9
4/30/2020,New Hampshire,33,2146,72,92,6
4/29/2020,New Hampshire,33,2054,66,44,6
4/28/2020,New Hampshire,33,2010,60,72,0
4/27/2020,New Hampshire,33,1938,60,74,0
4/26/2020,New Hampshire,33,1864,60,71,0
4/25/2020,New Hampshire,33,1793,60,73,7
4/24/2020,New Hampshire,33,1720,53,50,2
4/23/2020,New Hampshire,33,1670,51,82,3
4/22/2020,New Hampshire,33,1588,48,97,6
4/21/2020,New Hampshire,33,1491,42,44,0
4/20/2020,New Hampshire,33,1447,42,55,1
4/19/2020,New Hampshire,33,1392,41,50,3
4/18/2020,New Hampshire,33,1342,38,55,1
4/17/2020,New Hampshire,33,1287,37,76,3
4/16/2020,New Hampshire,33,1211,34,72,2
4/15/2020,New Hampshire,33,1139,32,48,5
4/14/2020,New Hampshire,33,1091,27,71,4
4/13/2020,New Hampshire,33,1020,23,35,0
4/12/2020,New Hampshire,33,985,23,56,0
4/11/2020,New Hampshire,33,929,23,44,1
4/10/2020,New Hampshire,33,885,22,66,1
4/9/2020,New Hampshire,33,819,21,31,3
4/8/2020,New Hampshire,33,788,18,41,5
4/7/2020,New Hampshire,33,747,13,32,4
4/6/2020,New Hampshire,33,715,9,46,0
4/5/2020,New Hampshire,33,669,9,48,0
4/4/2020,New Hampshire,33,621,9,81,2
4/3/2020,New Hampshire,33,540,7,61,2
4/2/2020,New Hampshire,33,479,5,64,1
4/1/2020,New Hampshire,33,415,4,48,1
3/31/2020,New Hampshire,33,367,3,53,0
3/30/2020,New Hampshire,33,314,3,56,0
3/29/2020,New Hampshire,33,258,3,44,1
3/28/2020,New Hampshire,33,214,2,27,0
3/27/2020,New Hampshire,33,187,2,29,1
3/26/2020,New Hampshire,33,158,1,21,0
3/25/2020,New Hampshire,33,137,1,29,0
3/24/2020,New Hampshire,33,108,1,7,0
3/23/2020,New Hampshire,33,101,1,23,1
3/22/2020,New Hampshire,33,78,0,13,0
3/21/2020,New Hampshire,33,65,0,10,0
3/20/2020,New Hampshire,33,55,0,11,0
3/19/2020,New Hampshire,33,44,0,5,0
3/18/2020,New Hampshire,33,39,0,13,0
3/17/2020,New Hampshire,33,26,0,9,0
3/16/2020,New Hampshire,33,17,0,4,0
3/15/2020,New Hampshire,33,13,0,6,0
3/14/2020,New Hampshire,33,7,0,0,0
3/13/2020,New Hampshire,33,7,0,1,0
3/12/2020,New Hampshire,33,6,0,1,0
3/11/2020,New Hampshire,33,5,0,0,0
3/10/2020,New Hampshire,33,5,0,1,0
3/9/2020,New Hampshire,33,4,0,0,0
3/8/2020,New Hampshire,33,4,0,0,0
3/7/2020,New Hampshire,33,4,0,2,0
3/6/2020,New Hampshire,33,2,0,0,0
3/5/2020,New Hampshire,33,2,0,0,0
3/4/2020,New Hampshire,33,2,0,0,0
3/3/2020,New Hampshire,33,2,0,1,0
3/2/2020,New Hampshire,33,1,0,1,0
7/20/2020,New Jersey,34,178937,15715,149,9
7/19/2020,New Jersey,34,178788,15706,31,7
7/18/2020,New Jersey,34,178757,15699,232,15
7/17/2020,New Jersey,34,178525,15684,50,19
7/16/2020,New Jersey,34,178475,15665,223,31
7/15/2020,New Jersey,34,178252,15634,390,52
7/14/2020,New Jersey,34,177862,15582,393,22
7/13/2020,New Jersey,34,177469,15560,224,35
7/12/2020,New Jersey,34,177245,15525,339,0
7/11/2020,New Jersey,34,176906,15525,331,46
7/10/2020,New Jersey,34,176575,15479,358,31
7/9/2020,New Jersey,34,176217,15448,231,25
7/8/2020,New Jersey,34,175986,15423,252,142
7/7/2020,New Jersey,34,175734,15281,267,52
7/6/2020,New Jersey,34,175467,15229,209,18
7/5/2020,New Jersey,34,175258,15211,369,22
7/4/2020,New Jersey,34,174889,15189,291,25
7/3/2020,New Jersey,34,174598,15164,386,57
7/2/2020,New Jersey,34,174212,15107,430,29
7/1/2020,New Jersey,34,173782,15078,261,43
6/30/2020,New Jersey,34,173521,15035,395,43
6/29/2020,New Jersey,34,173126,14992,90,17
6/28/2020,New Jersey,34,173036,14975,309,27
6/27/2020,New Jersey,34,172727,14948,289,34
6/26/2020,New Jersey,34,172438,14914,388,42
6/25/2020,New Jersey,34,172050,14872,2158,1877
6/24/2020,New Jersey,34,169892,12995,158,46
6/23/2020,New Jersey,34,169734,12949,319,54
6/22/2020,New Jersey,34,169415,12895,273,25
6/21/2020,New Jersey,34,169142,12870,308,13
6/20/2020,New Jersey,34,168834,12857,338,22
6/19/2020,New Jersey,34,168496,12835,389,35
6/18/2020,New Jersey,34,168107,12800,404,31
6/17/2020,New Jersey,34,167703,12769,277,42
6/16/2020,New Jersey,34,167426,12727,323,51
6/15/2020,New Jersey,34,167103,12676,222,51
6/14/2020,New Jersey,34,166881,12625,276,36
6/13/2020,New Jersey,34,166605,12589,441,100
6/12/2020,New Jersey,34,166164,12489,348,46
6/11/2020,New Jersey,34,165816,12443,470,66
6/10/2020,New Jersey,34,165346,12377,550,74
6/9/2020,New Jersey,34,164796,12303,299,89
6/8/2020,New Jersey,34,164497,12214,333,38
6/7/2020,New Jersey,34,164164,12176,271,70
6/6/2020,New Jersey,34,163893,12106,557,57
6/5/2020,New Jersey,34,163336,12049,806,79
6/4/2020,New Jersey,34,162530,11970,462,90
6/3/2020,New Jersey,34,162068,11880,523,110
6/2/2020,New Jersey,34,161545,11770,627,49
6/1/2020,New Jersey,34,160918,11721,473,23
5/31/2020,New Jersey,34,160445,11698,837,64
5/30/2020,New Jersey,34,159608,11634,764,103
5/29/2020,New Jersey,34,158844,11531,1029,130
5/28/2020,New Jersey,34,157815,11401,1187,62
5/27/2020,New Jersey,34,156628,11339,864,148
5/26/2020,New Jersey,34,155764,11191,672,47
5/25/2020,New Jersey,34,155092,11144,938,11
5/24/2020,New Jersey,34,154154,11133,1050,52
5/23/2020,New Jersey,34,153104,11081,385,96
5/22/2020,New Jersey,34,152719,10985,1247,142
5/21/2020,New Jersey,34,151472,10843,1073,96
5/20/2020,New Jersey,34,150399,10747,1386,161
5/19/2020,New Jersey,34,149013,10586,974,151
5/18/2020,New Jersey,34,148039,10435,1705,79
5/17/2020,New Jersey,34,146334,10356,1245,107
5/16/2020,New Jersey,34,145089,10249,1184,111
5/15/2020,New Jersey,34,143905,10138,1201,192
5/14/2020,New Jersey,34,142704,9946,1144,244
5/13/2020,New Jersey,34,141560,9702,817,194
5/12/2020,New Jersey,34,140743,9508,798,198
5/11/2020,New Jersey,34,139945,9310,1413,55
5/10/2020,New Jersey,34,138532,9255,1447,139
5/9/2020,New Jersey,34,137085,9116,1631,164
5/8/2020,New Jersey,34,135454,8952,1819,151
5/7/2020,New Jersey,34,133635,8801,1745,252
5/6/2020,New Jersey,34,131890,8549,1297,305
5/5/2020,New Jersey,34,130593,8244,2324,334
5/4/2020,New Jersey,34,128269,7910,1525,39
5/3/2020,New Jersey,34,126744,7871,3027,129
5/2/2020,New Jersey,34,123717,7742,2527,204
5/1/2020,New Jersey,34,121190,7538,2538,310
4/30/2020,New Jersey,34,118652,7228,2388,458
4/29/2020,New Jersey,34,116264,6770,2408,328
4/28/2020,New Jersey,34,113856,6442,2668,398
4/27/2020,New Jersey,34,111188,6044,2150,106
4/26/2020,New Jersey,34,109038,5938,3515,75
4/25/2020,New Jersey,34,105523,5863,3327,246
4/24/2020,New Jersey,34,102196,5617,2207,249
4/23/2020,New Jersey,34,99989,5368,4124,305
4/22/2020,New Jersey,34,95865,5063,3478,310
4/21/2020,New Jersey,34,92387,4753,3581,376
4/20/2020,New Jersey,34,88806,4377,3505,175
4/19/2020,New Jersey,34,85301,4202,3881,132
4/18/2020,New Jersey,34,81420,4070,2953,230
4/17/2020,New Jersey,34,78467,3840,3150,322
4/16/2020,New Jersey,34,75317,3518,4287,362
4/15/2020,New Jersey,34,71030,3156,2206,351
4/14/2020,New Jersey,34,68824,2805,4240,362
4/13/2020,New Jersey,34,64584,2443,2734,93
4/12/2020,New Jersey,34,61850,2350,3699,167
4/11/2020,New Jersey,34,58151,2183,3563,251
4/10/2020,New Jersey,34,54588,1932,3561,232
4/9/2020,New Jersey,34,51027,1700,3590,196
4/8/2020,New Jersey,34,47437,1504,3021,272
4/7/2020,New Jersey,34,44416,1232,3326,227
4/6/2020,New Jersey,34,41090,1005,3585,88
4/5/2020,New Jersey,34,37505,917,3381,70
4/4/2020,New Jersey,34,34124,847,4229,200
4/3/2020,New Jersey,34,29895,647,4305,108
4/2/2020,New Jersey,34,25590,539,3335,184
4/1/2020,New Jersey,34,22255,355,3559,88
3/31/2020,New Jersey,34,18696,267,2060,68
3/30/2020,New Jersey,34,16636,199,3250,38
3/29/2020,New Jersey,34,13386,161,2262,21
3/28/2020,New Jersey,34,11124,140,2299,32
3/27/2020,New Jersey,34,8825,108,1949,26
3/26/2020,New Jersey,34,6876,82,2474,20
3/25/2020,New Jersey,34,4402,62,727,18
3/24/2020,New Jersey,34,3675,44,831,17
3/23/2020,New Jersey,34,2844,27,930,7
3/22/2020,New Jersey,34,1914,20,578,4
3/21/2020,New Jersey,34,1336,16,440,5
3/20/2020,New Jersey,34,896,11,161,2
3/19/2020,New Jersey,34,735,9,308,4
3/18/2020,New Jersey,34,427,5,159,2
3/17/2020,New Jersey,34,268,3,92,0
3/16/2020,New Jersey,34,176,3,78,1
3/15/2020,New Jersey,34,98,2,23,0
3/14/2020,New Jersey,34,75,2,25,1
3/13/2020,New Jersey,34,50,1,21,0
3/12/2020,New Jersey,34,29,1,6,0
3/11/2020,New Jersey,34,23,1,8,0
3/10/2020,New Jersey,34,15,1,4,1
3/9/2020,New Jersey,34,11,0,5,0
3/8/2020,New Jersey,34,6,0,2,0
3/7/2020,New Jersey,34,4,0,0,0
3/6/2020,New Jersey,34,4,0,2,0
3/5/2020,New Jersey,34,2,0,1,0
3/4/2020,New Jersey,34,1,0,1,0
7/20/2020,New Mexico,35,17215,578,244,7
7/19/2020,New Mexico,35,16971,571,235,2
7/18/2020,New Mexico,35,16736,569,280,4
7/17/2020,New Mexico,35,16456,565,318,3
7/16/2020,New Mexico,35,16138,562,297,5
7/15/2020,New Mexico,35,15841,557,327,6
7/14/2020,New Mexico,35,15514,551,223,3
7/13/2020,New Mexico,35,15291,548,263,3
7/12/2020,New Mexico,35,15028,545,255,2
7/11/2020,New Mexico,35,14773,543,224,4
7/10/2020,New Mexico,35,14549,539,298,6
7/9/2020,New Mexico,35,14251,533,234,6
7/8/2020,New Mexico,35,14017,527,290,8
7/7/2020,New Mexico,35,13727,519,220,4
7/6/2020,New Mexico,35,13507,515,251,2
7/5/2020,New Mexico,35,13256,513,193,0
7/4/2020,New Mexico,35,13063,513,287,2
7/3/2020,New Mexico,35,12776,511,256,8
7/2/2020,New Mexico,35,12520,503,244,3
7/1/2020,New Mexico,35,12276,500,129,3
6/30/2020,New Mexico,35,12147,497,165,4
6/29/2020,New Mexico,35,11982,493,173,1
6/28/2020,New Mexico,35,11809,492,190,1
6/27/2020,New Mexico,35,11619,491,211,2
6/26/2020,New Mexico,35,11408,489,216,4
6/25/2020,New Mexico,35,11192,485,202,5
6/24/2020,New Mexico,35,10990,480,152,4
6/23/2020,New Mexico,35,10838,476,144,7
6/22/2020,New Mexico,35,10694,469,129,0
6/21/2020,New Mexico,35,10565,469,135,3
6/20/2020,New Mexico,35,10430,466,170,2
6/19/2020,New Mexico,35,10260,464,107,8
6/18/2020,New Mexico,35,10153,456,88,4
6/17/2020,New Mexico,35,10065,452,132,5
6/16/2020,New Mexico,35,9933,447,88,7
6/15/2020,New Mexico,35,9845,440,122,5
6/14/2020,New Mexico,35,9723,435,102,4
6/13/2020,New Mexico,35,9621,431,95,5
6/12/2020,New Mexico,35,9526,426,158,5
6/11/2020,New Mexico,35,9368,421,118,11
6/10/2020,New Mexico,35,9250,410,145,6
6/9/2020,New Mexico,35,9105,404,43,4
6/8/2020,New Mexico,35,9062,400,122,4
6/7/2020,New Mexico,35,8940,396,140,4
6/6/2020,New Mexico,35,8800,392,128,5
6/5/2020,New Mexico,35,8672,387,319,4
6/4/2020,New Mexico,35,8353,383,213,8
6/3/2020,New Mexico,35,8140,375,116,8
6/2/2020,New Mexico,35,8024,367,224,5
6/1/2020,New Mexico,35,7800,362,111,6
5/31/2020,New Mexico,35,7689,356,65,5
5/30/2020,New Mexico,35,7624,351,131,7
5/29/2020,New Mexico,35,7493,344,129,9
5/28/2020,New Mexico,35,7364,335,112,6
5/27/2020,New Mexico,35,7252,329,122,4
5/26/2020,New Mexico,35,7130,325,104,5
5/25/2020,New Mexico,35,7026,320,83,3
5/24/2020,New Mexico,35,6943,317,148,9
5/23/2020,New Mexico,35,6795,308,170,6
5/22/2020,New Mexico,35,6625,302,153,8
5/21/2020,New Mexico,35,6472,294,134,11
5/20/2020,New Mexico,35,6338,283,146,7
5/19/2020,New Mexico,35,6192,276,96,6
5/18/2020,New Mexico,35,6096,270,158,5
5/17/2020,New Mexico,35,5938,265,91,6
5/16/2020,New Mexico,35,5847,259,185,6
5/15/2020,New Mexico,35,5662,253,159,11
5/14/2020,New Mexico,35,5503,242,139,11
5/13/2020,New Mexico,35,5364,231,152,12
5/12/2020,New Mexico,35,5212,219,143,11
5/11/2020,New Mexico,35,5069,208,206,8
5/10/2020,New Mexico,35,4863,200,85,9
5/9/2020,New Mexico,35,4778,191,105,10
5/8/2020,New Mexico,35,4673,181,181,9
5/7/2020,New Mexico,35,4492,172,202,3
5/6/2020,New Mexico,35,4290,169,153,7
5/5/2020,New Mexico,35,4137,162,107,6
5/4/2020,New Mexico,35,4030,156,180,5
5/3/2020,New Mexico,35,3850,151,118,12
5/2/2020,New Mexico,35,3732,139,219,8
5/1/2020,New Mexico,35,3513,131,102,8
4/30/2020,New Mexico,35,3411,123,198,11
4/29/2020,New Mexico,35,3213,112,238,2
4/28/2020,New Mexico,35,2975,110,150,6
4/27/2020,New Mexico,35,2825,104,97,5
4/26/2020,New Mexico,35,2728,99,66,6
4/25/2020,New Mexico,35,2662,93,138,9
4/24/2020,New Mexico,35,2524,84,145,6
4/23/2020,New Mexico,35,2379,78,169,7
4/22/2020,New Mexico,35,2210,71,138,6
4/21/2020,New Mexico,35,2072,65,101,7
4/20/2020,New Mexico,35,1971,58,126,3
4/19/2020,New Mexico,35,1845,55,47,2
4/18/2020,New Mexico,35,1798,53,87,2
4/17/2020,New Mexico,35,1711,51,114,7
4/16/2020,New Mexico,35,1597,44,113,8
4/15/2020,New Mexico,35,1484,36,77,0
4/14/2020,New Mexico,35,1407,36,62,5
4/13/2020,New Mexico,35,1345,31,100,5
4/12/2020,New Mexico,35,1245,26,71,6
4/11/2020,New Mexico,35,1174,20,84,1
4/10/2020,New Mexico,35,1090,19,101,2
4/9/2020,New Mexico,35,989,17,124,1
4/8/2020,New Mexico,35,865,16,71,3
4/7/2020,New Mexico,35,794,13,108,1
4/6/2020,New Mexico,35,686,12,62,0
4/5/2020,New Mexico,35,624,12,80,1
4/4/2020,New Mexico,35,544,11,49,1
4/3/2020,New Mexico,35,495,10,92,3
4/2/2020,New Mexico,35,403,7,40,1
4/1/2020,New Mexico,35,363,6,48,1
3/31/2020,New Mexico,35,315,5,33,1
3/30/2020,New Mexico,35,282,4,45,2
3/29/2020,New Mexico,35,237,2,27,0
3/28/2020,New Mexico,35,210,2,19,1
3/27/2020,New Mexico,35,191,1,55,0
3/26/2020,New Mexico,35,136,1,23,0
3/25/2020,New Mexico,35,113,1,13,1
3/24/2020,New Mexico,35,100,0,17,0
3/23/2020,New Mexico,35,83,0,18,0
3/22/2020,New Mexico,35,65,0,8,0
3/21/2020,New Mexico,35,57,0,14,0
3/20/2020,New Mexico,35,43,0,8,0
3/19/2020,New Mexico,35,35,0,7,0
3/18/2020,New Mexico,35,28,0,5,0
3/17/2020,New Mexico,35,23,0,2,0
3/16/2020,New Mexico,35,21,0,4,0
3/15/2020,New Mexico,35,17,0,4,0
3/14/2020,New Mexico,35,13,0,3,0
3/13/2020,New Mexico,35,10,0,4,0
3/12/2020,New Mexico,35,6,0,2,0
3/11/2020,New Mexico,35,4,0,4,0
7/20/2020,New York,36,412034,32203,519,16
7/19/2020,New York,36,411515,32187,509,20
7/18/2020,New York,36,411006,32167,752,20
7/17/2020,New York,36,410254,32147,778,14
7/16/2020,New York,36,409476,32133,767,18
7/15/2020,New York,36,408709,32115,834,23
7/14/2020,New York,36,407875,32092,913,17
7/13/2020,New York,36,406962,32075,559,46
7/12/2020,New York,36,406403,32029,679,10
7/11/2020,New York,36,405724,32019,727,15
7/10/2020,New York,36,404997,32004,790,25
7/9/2020,New York,36,404207,31979,588,34
7/8/2020,New York,36,403619,31945,691,11
7/7/2020,New York,36,402928,31934,590,23
7/6/2020,New York,36,402338,31911,516,16
7/5/2020,New York,36,401822,31895,536,35
7/4/2020,New York,36,401286,31860,725,24
7/3/2020,New York,36,400561,31836,919,22
7/2/2020,New York,36,399642,31814,872,23
7/1/2020,New York,36,398770,31791,628,15
6/30/2020,New York,36,398142,31776,458,633
6/29/2020,New York,36,397684,31143,391,6
6/28/2020,New York,36,397293,31137,624,32
6/27/2020,New York,36,396669,31105,697,30
6/26/2020,New York,36,395972,31075,804,46
6/25/2020,New York,36,395168,31029,738,28
6/24/2020,New York,36,394430,31001,575,31
6/23/2020,New York,36,393855,30970,598,36
6/22/2020,New York,36,393257,30934,555,50
6/21/2020,New York,36,392702,30884,665,45
6/20/2020,New York,36,392037,30839,707,23
6/19/2020,New York,36,391330,30816,794,49
6/18/2020,New York,36,390536,30767,626,45
6/17/2020,New York,36,389910,30722,561,39
6/16/2020,New York,36,389349,30683,630,38
6/15/2020,New York,36,388719,30645,623,40
6/14/2020,New York,36,388096,30605,694,40
6/13/2020,New York,36,387402,30565,912,54
6/12/2020,New York,36,386490,30511,821,80
6/11/2020,New York,36,385669,30431,724,55
6/10/2020,New York,36,384945,30376,664,67
6/9/2020,New York,36,384281,30309,690,70
6/8/2020,New York,36,383591,30239,712,56
6/7/2020,New York,36,382879,30183,777,60
6/6/2020,New York,36,382102,30123,1083,57
6/5/2020,New York,36,381019,30066,1042,55
6/4/2020,New York,36,379977,30011,1053,93
6/3/2020,New York,36,378924,29918,1043,71
6/2/2020,New York,36,377881,29847,1361,81
6/1/2020,New York,36,376520,29766,945,67
5/31/2020,New York,36,375575,29699,1104,87
5/30/2020,New York,36,374471,29612,1363,77
5/29/2020,New York,36,373108,29535,1549,97
5/28/2020,New York,36,371559,29438,1758,99
5/27/2020,New York,36,369801,29339,1132,98
5/26/2020,New York,36,368669,29241,1044,103
5/25/2020,New York,36,367625,29138,1279,92
5/24/2020,New York,36,366346,29046,1601,146
5/23/2020,New York,36,364745,28900,1754,98
5/22/2020,New York,36,362991,28802,1678,139
5/21/2020,New York,36,361313,28663,2078,123
5/20/2020,New York,36,359235,28540,1478,103
5/19/2020,New York,36,357757,28437,1479,135
5/18/2020,New York,36,356278,28302,1241,134
5/17/2020,New York,36,355037,28168,1901,215
5/16/2020,New York,36,353136,27953,2185,198
5/15/2020,New York,36,350951,27755,2759,138
5/14/2020,New York,36,348192,27617,2364,169
5/13/2020,New York,36,345828,27448,2123,166
5/12/2020,New York,36,343705,27282,1438,279
5/11/2020,New York,36,342267,27003,1610,205
5/10/2020,New York,36,340657,26798,2138,214
5/9/2020,New York,36,338519,26584,2715,226
5/8/2020,New York,36,335804,26358,2873,152
5/7/2020,New York,36,332931,26206,3526,250
5/6/2020,New York,36,329405,25956,2746,928
5/5/2020,New York,36,326659,25028,2302,240
5/4/2020,New York,36,324357,24788,2524,212
5/3/2020,New York,36,321833,24576,3699,541
5/2/2020,New York,36,318134,24035,4559,194
5/1/2020,New York,36,313575,23841,3879,225
4/30/2020,New York,36,309696,23616,4702,329
4/29/2020,New York,36,304994,23287,4718,510
4/28/2020,New York,36,300276,22777,3285,510
4/27/2020,New York,36,296991,22267,4077,463
4/26/2020,New York,36,292914,21804,6013,478
4/25/2020,New York,36,286901,21326,10683,567
4/24/2020,New York,36,276218,20759,8286,547
4/23/2020,New York,36,267932,20212,6341,565
4/22/2020,New York,36,261591,19647,5659,607
4/21/2020,New York,36,255932,19040,4324,628
4/20/2020,New York,36,251608,18412,4867,619
4/19/2020,New York,36,246741,17793,6199,652
4/18/2020,New York,36,240542,17141,7249,668
4/17/2020,New York,36,233293,16473,7532,804
4/16/2020,New York,36,225761,15669,8631,732
4/15/2020,New York,36,217130,14937,11755,936
4/14/2020,New York,36,205375,14001,7402,1003
4/13/2020,New York,36,197973,12998,6548,882
4/12/2020,New York,36,191425,12116,8435,957
4/11/2020,New York,36,182990,11159,10160,997
4/10/2020,New York,36,172830,10162,10794,996
4/9/2020,New York,36,162036,9166,10765,1028
4/8/2020,New York,36,151271,8138,9568,953
4/7/2020,New York,36,141703,7185,8314,1036
4/6/2020,New York,36,133389,6149,9304,814
4/5/2020,New York,36,124085,5335,8122,800
4/4/2020,New York,36,115963,4535,12274,819
4/3/2020,New York,36,103689,3716,10329,753
4/2/2020,New York,36,93360,2963,8996,548
4/1/2020,New York,36,84364,2415,8153,486
3/31/2020,New York,36,76211,1929,8707,417
3/30/2020,New York,36,67504,1512,7721,332
3/29/2020,New York,36,59783,1180,6266,245
3/28/2020,New York,36,53517,935,8771,290
3/27/2020,New York,36,44746,645,5688,143
3/26/2020,New York,36,39058,502,5941,121
3/25/2020,New York,36,33117,381,7413,117
3/24/2020,New York,36,25704,264,4805,81
3/23/2020,New York,36,20899,183,5711,41
3/22/2020,New York,36,15188,142,4817,47
3/21/2020,New York,36,10371,95,3258,27
3/20/2020,New York,36,7113,68,2952,29
3/19/2020,New York,36,4161,39,1774,7
3/18/2020,New York,36,2387,32,1012,14
3/17/2020,New York,36,1375,18,425,8
3/16/2020,New York,36,950,10,218,4
3/15/2020,New York,36,732,6,122,4
3/14/2020,New York,36,610,2,189,2
3/13/2020,New York,36,421,0,95,0
3/12/2020,New York,36,326,0,109,0
3/11/2020,New York,36,217,0,44,0
3/10/2020,New York,36,173,0,31,0
3/9/2020,New York,36,142,0,36,0
3/8/2020,New York,36,106,0,17,0
3/7/2020,New York,36,89,0,45,0
3/6/2020,New York,36,44,0,22,0
3/5/2020,New York,36,22,0,11,0
3/4/2020,New York,36,11,0,9,0
3/3/2020,New York,36,2,0,1,0
3/2/2020,New York,36,1,0,0,0
3/1/2020,New York,36,1,0,1,0
7/20/2020,North Carolina,37,101286,1676,1330,15
7/19/2020,North Carolina,37,99956,1661,1774,8
7/18/2020,North Carolina,37,98182,1653,2437,15
7/17/2020,North Carolina,37,95745,1638,1976,21
7/16/2020,North Carolina,37,93769,1617,2094,19
7/15/2020,North Carolina,37,91675,1598,1812,16
7/14/2020,North Carolina,37,89863,1582,2113,35
7/13/2020,North Carolina,37,87750,1547,1826,15
7/12/2020,North Carolina,37,85924,1532,1837,12
7/11/2020,North Carolina,37,84087,1520,2266,17
7/10/2020,North Carolina,37,81821,1503,2173,16
7/9/2020,North Carolina,37,79648,1487,1913,17
7/8/2020,North Carolina,37,77735,1470,1477,24
7/7/2020,North Carolina,37,76258,1446,1328,22
7/6/2020,North Carolina,37,74930,1424,1836,10
7/5/2020,North Carolina,37,73094,1414,1360,0
7/4/2020,North Carolina,37,71734,1414,1287,1
7/3/2020,North Carolina,37,70447,1413,1939,11
7/2/2020,North Carolina,37,68508,1402,1693,13
7/1/2020,North Carolina,37,66815,1389,1753,27
6/30/2020,North Carolina,37,65062,1362,1378,21
6/29/2020,North Carolina,37,63684,1341,1506,3
6/28/2020,North Carolina,37,62178,1338,1468,4
6/27/2020,North Carolina,37,60710,1334,1457,15
6/26/2020,North Carolina,37,59253,1319,1715,14
6/25/2020,North Carolina,37,57538,1305,1277,10
6/24/2020,North Carolina,37,56261,1295,1437,19
6/23/2020,North Carolina,37,54824,1276,984,26
6/22/2020,North Carolina,37,53840,1250,986,5
6/21/2020,North Carolina,37,52854,1245,1214,6
6/20/2020,North Carolina,37,51640,1239,1626,16
6/19/2020,North Carolina,37,50014,1223,1588,14
6/18/2020,North Carolina,37,48426,1209,1284,11
6/17/2020,North Carolina,37,47142,1198,1037,13
6/16/2020,North Carolina,37,46105,1185,848,29
6/15/2020,North Carolina,37,45257,1156,1058,17
6/14/2020,North Carolina,37,44199,1139,1288,4
6/13/2020,North Carolina,37,42911,1135,1444,7
6/12/2020,North Carolina,37,41467,1128,1732,14
6/11/2020,North Carolina,37,39735,1114,1430,18
6/10/2020,North Carolina,37,38305,1096,912,27
6/9/2020,North Carolina,37,37393,1069,812,28
6/8/2020,North Carolina,37,36581,1041,918,17
6/7/2020,North Carolina,37,35663,1024,854,4
6/6/2020,North Carolina,37,34809,1020,1392,19
6/5/2020,North Carolina,37,33417,1001,1141,8
